"Country","Percentile","Year","Value","Type"
"Argentina","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",1991,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",1992,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",1993,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",1994,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",1995,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",1996,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",1997,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",1998,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",1999,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2000,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2001,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2002,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2003,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2004,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2005,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2006,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2007,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2008,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2009,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2010,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2011,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2012,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2013,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2014,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2015,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",2016,NA,"Top 10% | share | adults | individual"
"Switzerland","p90p100",1990,NA,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",1991,0.296490014,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",1992,NA,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",1993,0.292149991,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",1994,NA,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",1995,0.291881889,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",1996,0.304563612,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",1997,0.310021788,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",1998,0.313595712,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",1999,0.315832615,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2000,0.319333702,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2001,0.319288194,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2002,0.3156102,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2003,0.314160585,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2004,0.318313688,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2005,0.322407007,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2006,0.328574389,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2007,0.336697191,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2008,0.338851214,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2009,0.336059302,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2010,0.338656306,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2011,0.347932905,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2012,0.337406397,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2013,0.339756399,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2014,0.346025497,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",1990,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",1991,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",1992,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",1993,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",1994,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",1995,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",1996,0.489743173,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",1997,0.489730358,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",1998,0.489730716,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",1999,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2000,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2001,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2002,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2003,0.489743173,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2004,0.490004063,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2005,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2006,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2007,0.489730746,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2008,0.49000445,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2009,0.489743173,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2010,0.489743054,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2011,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2012,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2013,0.489742696,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2014,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2015,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",2016,0.489743143,"Top 10% | share | adults | equal split"
"Syrian Arab Republic","p90p100",1990,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",1991,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",1992,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",1993,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",1994,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",1995,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",1996,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",1997,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",1998,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",1999,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2000,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2001,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2002,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2003,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2004,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2005,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2006,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2007,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2008,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2009,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2010,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2011,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2012,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2013,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2014,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2015,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",2016,NA,"Top 10% | share | adults | individual"
"Syrian Arab Republic","p90p100",1990,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",1991,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",1992,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",1993,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",1994,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",1995,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",1996,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",1997,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",1998,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",1999,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2000,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2001,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2002,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2003,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2004,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2005,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2006,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2007,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2008,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2009,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2010,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2011,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2012,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2013,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2014,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"Syrian Arab Republic","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",1991,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",1992,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",1993,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",1994,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",1995,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",1996,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",1997,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",1998,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",1999,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2000,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2001,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2002,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2003,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2004,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2005,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2006,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2007,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2008,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2009,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2010,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2011,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2012,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2013,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2014,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2015,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",2016,NA,"Top 10% | share | adults | equal split"
"Taiwan","p90p100",1990,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",1991,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",1992,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",1993,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",1994,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",1995,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",1996,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",1997,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",1998,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",1999,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2000,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2001,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2002,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2003,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2004,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2005,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2006,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2007,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2008,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2009,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2010,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2011,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2012,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2013,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2014,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2015,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",2016,NA,"Top 10% | share | adults | individual"
"Taiwan","p90p100",1990,0.293837905,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",1991,0.292888343,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",1992,0.289499342,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",1993,0.277689248,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",1994,0.28634724,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",1995,0.287924528,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",1996,0.29159981,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",1997,0.293173164,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",1998,0.306835145,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",1999,0.29703629,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2000,0.312908799,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2001,0.325409591,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2002,0.304280013,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2003,0.309937239,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2004,0.316793114,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2005,0.333956599,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2006,0.334980577,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2007,0.35275659,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2008,0.36851576,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2009,0.337091118,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2010,0.363959491,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2011,0.37636295,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2012,0.382223755,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2013,0.363866061,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2014,NA,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"Taiwan","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"Turkey","p90p100",1990,0.61448729,"Top 10% | share | adults | equal split"
"Turkey","p90p100",1991,0.61448729,"Top 10% | share | adults | equal split"
"Turkey","p90p100",1992,0.61448729,"Top 10% | share | adults | equal split"
"Turkey","p90p100",1993,0.614487171,"Top 10% | share | adults | equal split"
"Turkey","p90p100",1994,0.61448729,"Top 10% | share | adults | equal split"
